tourney_id;tourney_name;surface;draw_size;tourney_level;tourney_date;match_num;winner_id;winner_seed;winner_entry;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;winner_rank;winner_rank_points;loser_id;loser_seed;loser_entry;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;loser_rank;loser_rank_points;score;best_of;round;minutes;w_ace;w_df;w_svpt;w_1stIn;w_1stWon;w_2ndWon;w_SvGms;w_bpSaved;w_bpFaced;l_ace;l_df;l_svpt;l_1stIn;l_1stWon;l_2ndWon;l_SvGms;l_bpSaved;l_bpFaced;;;;;;;;;;;;;;;;;;;;
2015-403;Miami Masters;Hard;96;M;20150325;58;106071;25;;Bernard Tomic;R;193;AUS;22.417522245;29;1330;105572;;Q;Austin Krajicek;L;;USA;24.7665982204;146;381;7-6(6) 7-5;3;R64;134;11;2;70;43;39;14;12;1;2;10;3;86;47;33;24;12;8;10;;;;;;;;;;;;;;;;;;;;
2015-499;Delray Beach;Hard;32;A;20150216;19;103333;4;;Ivo Karlovic;R;208;CRO;35.9671457906;29;1295;106423;;Q;Thanasi Kokkinakis;R;;AUS;18.8528405202;143;373;7-6(4) 7-6(2);3;R16;108;21;3;74;46;42;19;12;2;2;5;6;78;45;37;18;12;2;2;;;;;;;;;;;;;;;;;;;;
2015-6718;Bogota;Hard;28;A;20150720;20;106071;2;;Bernard Tomic;R;193;AUS;22.7433264887;29;1195;104629;;;Adrian Menendez Maceiras;R;;ESP;29.7248459959;116;470;6-7(5) 6-2 6-4;3;R16;;18;0;81;57;46;14;15;0;2;12;3;93;57;37;18;15;4;9;;;;;;;;;;;;;;;;;;;;
2015-560;US Open;Hard;128;G;20150831;61;104259;29;;Philipp Kohlschreiber;R;178;GER;31.8740588638;29;1230;100644;;Q;Alexander Zverev;R;;GER;18.3627652293;82;634;6-7(0) 6-2 6-0 2-6 6-4;5;R128;;6;4;149;89;57;37;22;11;14;2;10;139;83;58;22;22;7;14;;;;;;;;;;;;;;;;;;;;
2015-429;Stockholm;Hard;28;A;20151019;10;104871;6;;Jeremy Chardy;R;188;FRA;28.681724846;29;1390;106423;;;Thanasi Kokkinakis;R;;AUS;19.523613963;74;664;7-5 4-6 7-5;3;R32;;8;13;95;56;46;22;17;6;8;17;3;98;51;41;26;17;3;6;;;;;;;;;;;;;;;;;;;;
2015-352;Paris Masters;Hard;48;M;20151102;10;105777;;;Grigor Dimitrov;R;188;BUL;24.4654346338;29;1315;105807;;Q;Pablo Carreno Busta;R;;ESP;24.3093771389;69;719;6-4 6-1;3;R64;;6;1;49;30;24;9;8;0;0;0;0;54;36;20;8;9;2;6;;;;;;;;;;;;;;;;;;;;
2015-540;Wimbledon;Grass;128;G;20150629;29;106401;26;;Nick Kyrgios;R;;AUS;20.1724845996;29;1245;106043;;;Diego Sebastian Schwartzman;R;;ARG;22.8665297741;64;760;6-0 6-2 7-6(6);5;R128;;12;3;77;44;35;20;13;0;1;2;2;82;50;31;14;13;7;13;;;;;;;;;;;;;;;;;;;;
2013-410;Monte Carlo Masters;Clay;56;M;20130414;34;104252;;;Florian Mayer;R;190;GER;29.5277207392;30;1195;105138;;;Roberto Bautista Agut;R;;ESP;25.0020533881;59;784;5-7 6-4 6-4;3;R32;133;3;0;100;64;39;20;16;6;10;0;1;109;85;51;11;16;13;18;;;;;;;;;;;;;;;;;;;;
2014-6967;Shenzhen;Hard;28;A;20140922;3;105053;6;;Santiago Giraldo;R;188;COL;26.8199863107;30;1180;105999;;Q;Bowen Ouyang;U;;CHN;22.3436002738;1098;9;3-6 6-3 6-4;3;R32;117;10;2;80;56;41;13;14;6;8;8;5;95;52;37;21;14;7;10;;;;;;;;;;;;;;;;;;;;
2014-5014;Shanghai Masters;Hard;56;M;20141005;11;103898;;;Julien Benneteau;R;185;FRA;32.7939767283;30;1205;105585;;WC;Ze Zhang;R;;CHN;24.257357974;190;274;5-7 6-3 6-3;3;R64;136;10;2;102;68;45;17;15;6;9;3;2;96;67;40;14;15;8;13;;;;;;;;;;;;;;;;;;;;
2014-6967;Shenzhen;Hard;28;A;20140922;14;105053;6;;Santiago Giraldo;R;188;COL;26.8199863107;30;1180;106423;;Q;Thanasi Kokkinakis;R;;AUS;18.4503764545;184;283;6-4 6-3;3;R16;82;4;0;48;33;28;9;9;0;0;11;3;68;37;28;11;10;2;5;;;;;;;;;;;;;;;;;;;;
2014-520;Roland Garros;Clay;128;G;20140526;52;104468;29;;Gilles Simon;R;183;FRA;29.4099931554;30;1225;105302;;Q;Ante Pavic;U;;CRO;25.2183436003;177;303;6-1 6-1 6-3;5;R128;94;6;2;67;36;31;16;11;2;2;5;5;78;45;28;9;12;2;9;;;;;;;;;;;;;;;;;;;;
2014-D004;Davis Cup WG R1: FRA vs AUS;;4;D;20140131;4;104792;;;Gael Monfils;R;193;FRA;27.4058863792;30;1245;106401;;;Nick Kyrgios;R;;AUS;18.7542778919;162;322;7-6(5) 6-4;3;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-580;Australian Open;Hard;128;G;20140113;52;105577;28;;Vasek Pospisil;R;193;CAN;23.5592060233;30;1289;105032;;WC;Samuel Groth;R;;AUS;26.2368240931;157;334;6-4 6-3 6-4;5;R128;103;6;4;75;50;45;13;14;2;2;16;4;93;60;40;17;15;6;10;;;;;;;;;;;;;;;;;;;;
2014-520;Roland Garros;Clay;128;G;20140526;90;104468;29;;Gilles Simon;R;183;FRA;29.4099931554;30;1225;105292;;;Alejandro Gonzalez;R;;COL;25.2950034223;77;675;6-4 6-0 6-2;5;R64;104;1;2;72;41;31;18;12;2;3;4;0;74;46;22;12;12;4;11;;;;;;;;;;;;;;;;;;;;
2014-6120;Nice;Clay;28;A;20140518;15;104468;4;;Gilles Simon;R;183;FRA;29.3908281999;30;1180;106233;;;Dominic Thiem;R;;AUT;20.7063655031;58;802;6-3 4-6 6-2;3;R16;122;5;2;90;47;37;18;14;4;7;0;4;96;51;34;21;13;14;19;;;;;;;;;;;;;;;;;;;;
2014-375;Montpellier;Hard;28;A;20140203;17;104792;5;;Gael Monfils;R;193;FRA;27.4250513347;30;1245;105311;;;Joao Sousa;R;;POR;24.848733744;50;890;6-3 6-2;3;R16;65;9;2;52;35;27;10;9;0;0;2;2;62;39;24;10;8;5;8;;;;;;;;;;;;;;;;;;;;
2015-D080;Davis Cup WG PO: BRA vs CRO;Clay;4;D;20150918;1;105064;;;Thomaz Bellucci;L;188;BRA;27.7070499658;30;1235;106243;;;Mate Delic;R;;CRO;21.9575633128;499;72;6-1 6-4 3-6 6-4;5;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015-425;Barcelona;Clay;48;A;20150420;31;104926;13;;Fabio Fognini;R;178;ITA;27.9069130732;30;1240;126094;;Q;Andrey Rublev;R;;RUS;17.4976043806;329;136;3-6 6-4 6-1;3;R32;104;7;3;85;50;35;15;13;6;10;1;2;81;40;26;16;13;4;10;;;;;;;;;;;;;;;;;;;;
2015-6242;Winston-Salem;Hard;48;A;20150823;25;105064;6;;Thomaz Bellucci;L;188;BRA;27.6495550992;30;1190;126207;;Q;Francis Tiafoe;R;;USA;17.5906913073;275;173;6-3 2-6 7-6(2);3;R32;;12;10;111;61;43;23;15;8;12;6;6;90;48;34;17;14;3;6;;;;;;;;;;;;;;;;;;;;
2015-6967;Shenzhen;Hard;28;A;20150928;15;103990;3;;Tommy Robredo;R;180;ESP;33.4099931554;30;1210;105655;;Q;Hiroki Moriya;R;;JPN;24.9500342231;219;227;7-5 6-3;3;R16;;2;3;55;36;30;13;11;0;1;2;6;59;28;18;16;10;0;3;;;;;;;;;;;;;;;;;;;;
2015-403;Miami Masters;Hard;96;M;20150325;39;104586;26;;Lukas Rosol;R;196;CZE;29.6618754278;30;1215;100644;;Q;Alexander Zverev;R;;GER;17.9219712526;129;432;7-6(0) 6-3;3;R64;90;3;1;75;36;29;22;11;2;3;3;2;69;39;27;16;10;3;5;;;;;;;;;;;;;;;;;;;;
2015-560;US Open;Hard;128;G;20150831;87;105064;30;;Thomaz Bellucci;L;188;BRA;27.6687200548;30;1190;106415;;Q;Yoshihito Nishioka;L;;JPN;19.9260780287;128;430;6-0 6-3 6-4;5;R64;;15;5;70;41;35;15;12;7;9;1;2;84;43;19;18;13;6;14;;;;;;;;;;;;;;;;;;;;
2015-520;Roland Garros;Clay;128;G;20150524;74;106401;29;;Nick Kyrgios;R;;AUS;20.076659822;30;1250;106378;;Q;Kyle Edmund;R;;GBR;20.3750855578;121;447; W/O;5;R64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015-717;Houston;Clay;28;A;20150406;16;104269;6;;Fernando Verdasco;L;188;ESP;31.3894592745;30;1260;111202;;Q;Hyeon Chung;U;;KOR;18.8802190281;118;476;7-6(5) 6-2;3;R16;93;2;1;64;46;37;11;10;2;2;0;2;59;34;25;15;10;3;5;;;;;;;;;;;;;;;;;;;;
2015-422;Cincinnati Masters;Hard;56;M;20150816;23;106058;;;Jack Sock;R;185;USA;22.893908282;30;1205;106216;;WC;Bjorn Fratangelo;R;;USA;22.0780287474;106;506;6-1 6-2;3;R64;;1;8;50;26;20;14;8;1;1;1;0;35;22;13;4;7;1;5;;;;;;;;;;;;;;;;;;;;
2015-6242;Winston-Salem;Hard;48;A;20150823;37;105064;6;;Thomaz Bellucci;L;188;BRA;27.6495550992;30;1190;106210;11;;Jiri Vesely;L;;CZE;22.12183436;47;962;6-1 6-7(7) 6-4;3;R16;;8;3;86;55;46;18;15;3;4;10;7;92;55;44;13;14;7;11;;;;;;;;;;;;;;;;;;;;
2012-329;Tokyo;Hard;32;A;20121001;3;104871;;;Jeremy Chardy;R;188;FRA;25.6344969199;31;1210;105216;;WC;Yuichi Sugita;R;;JPN;24.0355920602;139;393;6-1 7-5;3;R32;74;14;0;53;32;26;15;10;3;3;1;2;49;24;16;13;9;2;5;;;;;;;;;;;;;;;;;;;;
2013-496;Marseille;Hard;28;A;20130218;2;103898;;;Julien Benneteau;R;185;FRA;31.1649555099;31;1235;106298;;WC;Lucas Pouille;R;;FRA;18.9869952088;412;93;7-6(0) 6-3;3;R32;93;6;4;77;51;40;13;11;5;6;4;3;75;40;23;21;10;7;9;;;;;;;;;;;;;;;;;;;;
2013-321;Stuttgart;Clay;28;A;20130708;3;104926;5;;Fabio Fognini;R;178;ITA;26.1245722108;31;1310;105528;;Q;Alexander Ward;U;;GBR;23.189596167;382;102;6-3 7-6(5);3;R32;81;6;2;67;45;33;14;11;0;1;4;0;66;48;31;11;10;2;4;;;;;;;;;;;;;;;;;;;;
2013-414;Hamburg;Clay;48;A;20130715;19;103852;11;;Feliciano Lopez;L;188;ESP;31.8165639973;31;1325;105526;;WC;Jan Lennard Struff;R;;GER;23.2224503765;105;536;7-5 6-3;3;R32;89;12;3;69;37;28;16;11;4;6;1;5;67;39;23;11;10;3;7;;;;;;;;;;;;;;;;;;;;
2013-560;US Open;Hard;128;G;20130826;52;105023;26;;Sam Querrey;R;198;USA;25.8863791923;31;1310;105550;;;Guido Pella;L;;ARG;23.2772073922;90;589;7-6(3) 4-6 6-1 6-2;5;R128;139;25;4;118;68;60;26;19;6;7;6;9;144;78;53;32;18;14;18;;;;;;;;;;;;;;;;;;;;
2013-321;Stuttgart;Clay;28;A;20130708;25;104926;5;;Fabio Fognini;R;178;ITA;26.1245722108;31;1310;105138;;;Roberto Bautista Agut;R;;ESP;25.2320328542;58;798;6-1 6-3;3;SF;56;1;4;42;22;15;11;8;0;2;2;0;44;23;10;8;8;1;7;;;;;;;;;;;;;;;;;;;;
2014-560;US Open;Hard;128;G;20140825;45;104468;26;;Gilles Simon;R;183;FRA;29.659137577;31;1180;105430;;Q;Radu Albot;U;;MDA;24.7857631759;201;241;6-3 6-4 6-2;5;R128;129;12;1;98;52;39;28;14;7;7;3;3;83;54;36;10;13;4;8;;;;;;;;;;;;;;;;;;;;
2014-315;Newport;Grass;32;A;20140707;30;103333;2;;Ivo Karlovic;R;208;CRO;35.3538672142;31;1175;105032;;;Samuel Groth;R;;AUS;26.7159479808;123;498;6-4 6-4;3;SF;66;9;6;55;32;28;13;10;1;1;10;7;51;28;25;10;10;1;3;;;;;;;;;;;;;;;;;;;;
2015-7290;Estoril;Clay;28;A;20150427;12;104198;;;Guillermo Garcia Lopez;R;188;ESP;31.8959616701;31;1235;106148;;Q;Roberto Carballes Baena;R;;ESP;22.0944558522;202;239;6-2 6-2;3;R32;72;0;1;43;26;22;8;8;0;1;2;1;64;39;21;9;8;7;12;;;;;;;;;;;;;;;;;;;;
2015-341;Metz;Hard;28;A;20150921;18;104198;4;;Guillermo Garcia Lopez;R;188;ESP;32.2984257358;31;1235;105732;;WC;Pierre Hugues Herbert;R;;FRA;24.5119780972;103;504;4-6 6-2 6-4;3;R16;;7;5;78;45;40;16;14;1;2;13;3;74;47;37;13;14;3;6;;;;;;;;;;;;;;;;;;;;
2015-580;Australian Open;Hard;128;G;20150119;61;104871;29;;Jeremy Chardy;R;188;FRA;27.9342915811;31;1195;106432;;;Borna Coric;R;;CRO;18.1793292266;91;577;3-6 6-4 7-5 6-4;5;R128;164;15;2;125;82;64;22;21;4;6;9;1;111;70;49;25;20;3;6;;;;;;;;;;;;;;;;;;;;
2015-414;Hamburg;Clay;32;A;20150727;4;104655;5;;Pablo Cuevas;R;180;URU;29.5660506502;31;1125;106043;;;Diego Sebastian Schwartzman;R;;ARG;22.9431895962;66;745;7-6(4) 6-4;3;R32;;7;0;70;49;37;13;11;2;3;2;4;74;35;27;21;11;3;5;;;;;;;;;;;;;;;;;;;;
2015-425;Barcelona;Clay;48;A;20150420;18;105053;15;;Santiago Giraldo;R;188;COL;27.394934976;31;1185;105311;;;Joao Sousa;R;;POR;26.0561259411;56;852;6-3 3-6 6-1;3;R32;99;5;0;80;60;41;12;13;1;2;4;0;69;43;30;13;12;2;5;;;;;;;;;;;;;;;;;;;;
2015-7290;Estoril;Clay;28;A;20150427;24;104198;;;Guillermo Garcia Lopez;R;188;ESP;31.8959616701;31;1235;106432;;;Borna Coric;R;;CRO;18.4476386037;55;869;6-3 7-6(4);3;QF;119;6;3;75;45;30;15;11;3;6;0;1;73;45;23;13;10;3;7;;;;;;;;;;;;;;;;;;;;
2013-5014;Shanghai Masters;Hard;56;M;20131007;20;104269;;;Fernando Verdasco;L;188;ESP;29.8945927447;32;1245;105585;;WC;Ze Zhang;R;;CHN;23.2607802875;271;161;7-5 6-2;3;R64;70;6;0;53;39;33;10;10;0;0;4;2;60;44;27;7;10;3;6;;;;;;;;;;;;;;;;;;;;
2014-891;Chennai;Hard;28;A;20131230;6;105577;5;;Vasek Pospisil;R;193;CAN;23.5208761123;32;1219;106378;;WC;Kyle Edmund;R;;GBR;18.9760438056;376;110;6-3 7-5;3;R32;81;4;3;63;40;32;15;11;4;4;3;2;61;47;34;4;10;4;6;;;;;;;;;;;;;;;;;;;;
2014-321;Stuttgart;Clay;28;A;20140707;6;104198;6;;Guillermo Garcia Lopez;R;188;ESP;31.0910335387;32;1163;106065;;Q;Marco Cecchinato;R;;ITA;21.7659137577;140;433;6-4 1-6 7-5;3;R32;122;2;4;88;61;41;13;14;6;10;2;2;97;69;44;13;15;8;12;;;;;;;;;;;;;;;;;;;;
2014-6120;Nice;Clay;28;A;20140518;10;104098;5;;Dmitry Tursunov;R;185;RUS;31.4332648871;32;1155;104873;;;Aleksandr Nedovyesov;R;;KAZ;27.2553045859;99;591;6-1 6-4;3;R32;56;4;0;48;34;28;9;9;0;0;1;0;39;24;17;5;8;0;3;;;;;;;;;;;;;;;;;;;;
2015-D017;Davis Cup G1 R2: URU vs COL;Clay;4;D;20150306;2;105053;;;Santiago Giraldo;R;188;COL;27.2607802875;32;1210;105899;;;Martin Cuevas;U;;URU;23.1293634497;420;98;7-6(1) 3-6 6-3 6-3;5;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015-D029;Davis Cup G1 R2: RUS vs ESP;Hard;4;D;20150717;2;104665;;;Pablo Andujar;R;180;ESP;29.4674880219;32;1205;111575;;;Karen Khachanov;R;;RUS;19.1430527036;187;261;6-3 6-3 6-2;5;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015-7161;Quito;Clay;28;A;20150202;15;104269;3;;Fernando Verdasco;L;188;ESP;31.2169746749;32;1180;105589;;Q;Gerald Melzer;L;;AUT;24.5585215606;154;331;7-6(2) 6-4;3;R16;103;3;5;74;47;36;17;11;8;8;3;2;77;41;31;18;11;4;5;;;;;;;;;;;;;;;;;;;;
2015-533;Sao Paulo;Clay;28;A;20150209;27;104655;5;;Pablo Cuevas;R;180;URU;29.106091718;32;1217;104563;;Q;Luca Vanni;U;;ITA;29.6837782341;149;357;6-4 3-6 7-6(4);3;F;123;6;3;85;51;37;23;15;2;4;13;2;93;62;41;19;16;2;4;;;;;;;;;;;;;;;;;;;;
2015-807;Acapulco;Hard;32;A;20150223;8;105053;7;;Santiago Giraldo;R;188;COL;27.241615332;32;1210;105572;;Q;Austin Krajicek;L;;USA;24.6899383984;142;376;7-6(8) 6-1;3;R32;112;3;1;77;59;39;11;9;6;7;5;3;72;43;26;15;10;4;8;;;;;;;;;;;;;;;;;;;;
2015-533;Sao Paulo;Clay;28;A;20150209;19;104655;5;;Pablo Cuevas;R;180;URU;29.106091718;32;1217;105487;;LL;Facundo Bagnis;L;;ARG;24.9500342231;117;470;5-1 RET;3;R16;22;2;0;18;7;7;6;3;0;0;1;0;21;14;6;3;3;4;6;;;;;;;;;;;;;;;;;;;;
2015-414;Hamburg;Clay;32;A;20150727;30;104926;8;;Fabio Fognini;R;178;ITA;28.1752224504;32;1115;106298;;Q;Lucas Pouille;R;;FRA;21.4209445585;85;568;6-2 7-6(2);3;SF;;4;3;61;27;25;22;10;2;2;3;1;69;40;26;15;10;6;8;;;;;;;;;;;;;;;;;;;;
2015-352;Paris Masters;Hard;48;M;20151102;13;104871;;;Jeremy Chardy;R;188;FRA;28.720054757;32;1230;106298;;WC;Lucas Pouille;R;;FRA;21.6892539357;84;645;3-6 6-3 6-2;3;R64;;11;1;72;44;32;19;13;4;6;4;5;83;47;34;15;13;6;10;;;;;;;;;;;;;;;;;;;;
2015-429;Stockholm;Hard;28;A;20151019;7;106058;7;;Jack Sock;R;185;USA;23.0663928816;32;1210;105807;;;Pablo Carreno Busta;R;;ESP;24.2710472279;60;789;6-3 6-7(1) 6-3;3;R32;;11;6;107;65;53;18;16;5;6;5;3;89;56;39;18;14;4;7;;;;;;;;;;;;;;;;;;;;
2015-533;Sao Paulo;Clay;28;A;20150209;10;104655;5;;Pablo Cuevas;R;180;URU;29.106091718;32;1217;106210;;;Jiri Vesely;L;;CZE;21.5852156057;45;960;6-4 3-6 7-5;3;R32;127;15;1;84;45;39;21;15;3;5;6;3;103;74;50;17;16;4;7;;;;;;;;;;;;;;;;;;;;
2015-439;Umag;Clay;28;A;20150720;7;104926;5;;Fabio Fognini;R;178;ITA;28.1560574949;32;1160;106210;;;Jiri Vesely;L;;CZE;22.0260095825;44;945;6-4 6-4;3;R32;;1;4;65;41;25;14;10;4;6;2;1;68;41;28;9;10;7;11;;;;;;;;;;;;;;;;;;;;
2015-329;Tokyo;Hard;32;A;20151005;27;105332;;;Benoit Paire;R;196;FRA;26.4093086927;32;1187;106401;;;Nick Kyrgios;R;;AUS;20.4407939767;34;1125;3-6 6-4 6-1;3;QF;;10;10;77;34;31;19;13;2;4;5;4;92;61;44;9;13;8;12;;;;;;;;;;;;;;;;;;;;
2012-807;Acapulco;Clay;32;A;20120227;14;103428;;;Juan Ignacio Chela;R;190;ARG;32.4955509925;33;1165;105471;;WC;Cesar Ramirez;U;;MEX;22.0889801506;536;53;6-0 6-2;3;R32;70;3;0;38;28;21;7;7;0;0;1;1;47;36;20;0;7;1;6;;;;;;;;;;;;;;;;;;;;
2012-540;Wimbledon;Grass;128;G;20120625;79;104022;26;;Mikhail Youzhny;R;183;RUS;30.0013689254;33;1210;105438;;Q;Inigo Cervantes Huegun;R;;ESP;22.5681040383;152;354;6-1 6-3 6-4;5;R64;111;1;1;73;50;40;16;13;1;1;10;5;95;57;38;13;13;4;9;;;;;;;;;;;;;;;;;;;;
2013-D074;Davis Cup WG PO: ESP vs UKR;Clay;4;D;20130913;4;104269;;;Fernando Verdasco;L;188;ESP;29.8179329227;33;1245;106169;;;Vladyslav Manafov;U;;UKR;20.3832991102;620;41;6-2 6-1;3;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013-500;Halle;Grass;28;A;20130610;10;104252;8;;Florian Mayer;R;190;GER;29.6810403833;33;1175;104770;;Q;Martin Fischer;R;;AUT;26.8884325804;259;177;6-2 6-2;3;R32;59;1;1;51;32;20;12;8;2;3;1;0;47;30;12;8;8;0;5;;;;;;;;;;;;;;;;;;;;
2013-2276;Zagreb;Hard;28;A;20130204;10;105373;5;;Martin Klizan;L;190;SVK;23.5701574264;33;1165;104970;;LL;Matteo Viola;R;;ITA;25.582477755;148;372;4-6 7-6(6) 6-1;3;R32;150;8;1;113;69;43;21;14;12;16;3;4;112;73;41;18;15;8;14;;;;;;;;;;;;;;;;;;;;
2014-580;Australian Open;Hard;128;G;20140113;29;104269;31;;Fernando Verdasco;L;188;ESP;30.1629021218;33;1235;105585;;Q;Ze Zhang;R;;CHN;23.5290896646;253;182;5-7 6-3 6-2 6-3;5;R128;146;20;6;115;70;59;24;19;4;5;7;6;111;64;44;25;19;9;14;;;;;;;;;;;;;;;;;;;;
2014-416;Rome Masters;Clay;56;M;20140511;12;104098;;;Dmitry Tursunov;R;185;RUS;31.4140999316;33;1155;105138;;;Roberto Bautista Agut;R;;ESP;26.0752908966;28;1340;6-0 7-6(4);3;R64;83;3;2;62;45;32;8;9;4;5;1;1;58;46;27;3;9;0;4;;;;;;;;;;;;;;;;;;;;
2015-533;Sao Paulo;Clay;28;A;20150209;7;105053;6;;Santiago Giraldo;R;188;COL;27.2032854209;33;1165;106293;;WC;Kimmer Coppejans;R;;BEL;21.0047912389;184;272;7-5 7-6(4);3;R32;100;3;2;73;56;44;10;12;5;6;10;3;79;55;40;13;12;4;6;;;;;;;;;;;;;;;;;;;;
2015-520;Roland Garros;Clay;128;G;20150524;29;104678;31;;Viktor Troicki;R;193;SRB;29.2840520192;33;1217;105526;;;Jan Lennard Struff;R;;GER;25.0814510609;98;533;6-2 6-1 6-7(3) 6-1;5;R128;144;14;2;129;80;58;29;18;11;12;9;7;108;61;44;19;16;6;13;;;;;;;;;;;;;;;;;;;;
2015-807;Acapulco;Hard;32;A;20150223;4;105238;5;;Alexandr Dolgopolov;R;180;UKR;26.2943189596;33;1165;105032;;;Samuel Groth;R;;AUS;27.3483915127;69;717;6-3 4-6 6-0;3;R32;84;6;1;60;44;34;13;12;0;1;10;4;76;45;32;11;13;1;6;;;;;;;;;;;;;;;;;;;;
2015-422;Cincinnati Masters;Hard;56;M;20150816;12;105064;;;Thomaz Bellucci;L;188;BRA;27.6303901437;33;1170;106210;;;Jiri Vesely;L;;CZE;22.1026694045;45;970;7-6(5) 6-2;3;R64;;7;5;77;44;31;18;10;5;6;9;2;68;47;33;8;10;7;10;;;;;;;;;;;;;;;;;;;;
2012-1536;Madrid Masters;Clay;56;M;20120506;14;104022;;;Mikhail Youzhny;R;183;RUS;29.8672142368;34;1175;105894;;WC;Javier Marti;R;;ESP;20.3203285421;173;298;6-3 6-2;3;R64;76;1;0;56;39;27;10;9;2;4;1;3;48;26;13;9;8;1;6;;;;;;;;;;;;;;;;;;;;
2013-311;Queen's Club;Grass;56;A;20130610;4;104586;12;;Lukas Rosol;R;196;CZE;27.8795345654;34;1091;105032;;Q;Samuel Groth;R;;AUS;25.6427104723;232;200;6-7(7) 6-3 6-2;3;R64;91;9;2;94;54;40;26;15;4;4;22;8;82;50;38;17;14;5;8;;;;;;;;;;;;;;;;;;;;
2013-329;Tokyo;Hard;32;A;20130930;15;104471;;;Ivan Dodig;R;183;CRO;28.7419575633;34;1170;105216;;WC;Yuichi Sugita;R;;JPN;25.0321697467;147;383;6-3 6-1;3;R32;55;9;1;40;31;28;4;8;0;0;0;4;51;28;17;9;8;3;7;;;;;;;;;;;;;;;;;;;;
2013-414;Hamburg;Clay;48;A;20130715;22;104269;14;;Fernando Verdasco;L;188;ESP;29.6646132786;34;1155;105138;;;Roberto Bautista Agut;R;;ESP;25.2511978097;49;872;6-4 3-6 6-2;3;R32;109;8;7;84;45;32;19;13;3;6;3;3;78;54;33;13;14;4;9;;;;;;;;;;;;;;;;;;;;
2014-321;Stuttgart;Clay;28;A;20140707;14;105053;7;;Santiago Giraldo;R;188;COL;26.6091718001;34;1135;106053;;Q;Philip Davydenko;U;;RUS;21.8425735797;658;40;6-1 6-7(5) 6-3;3;R16;116;2;1;88;67;53;12;15;2;4;1;1;101;74;46;11;13;11;16;;;;;;;;;;;;;;;;;;;;
2014-429;Stockholm;Hard;28;A;20141013;10;104871;6;;Jeremy Chardy;R;188;FRA;27.665982204;34;1115;111200;;WC;Elias Ymer;R;;SWE;18.507871321;238;203;6-3 6-4;3;R32;69;6;3;64;41;31;12;10;5;6;2;2;44;25;17;10;9;0;3;;;;;;;;;;;;;;;;;;;;
2014-321;Stuttgart;Clay;28;A;20140707;3;105053;7;;Santiago Giraldo;R;188;COL;26.6091718001;34;1135;106243;;Q;Mate Delic;R;;CRO;20.7693360712;189;267;6-4 6-2;3;R32;62;2;1;52;35;26;11;9;1;2;2;0;52;31;18;11;9;2;6;;;;;;;;;;;;;;;;;;;;
2014-339;Brisbane;Hard;28;A;20131229;22;104871;8;;Jeremy Chardy;R;188;FRA;26.8802190281;34;1175;105032;;WC;Samuel Groth;R;;AUS;26.1984941821;172;307;7-5 6-4;3;QF;69;7;0;52;40;34;11;11;2;2;12;1;60;41;32;11;11;3;5;;;;;;;;;;;;;;;;;;;;
2014-403;Miami Masters;Hard;96;M;20140319;58;103852;32;;Feliciano Lopez;L;188;ESP;32.4873374401;34;1180;106210;;;Jiri Vesely;L;;CZE;20.6844626968;73;685;6-2 7-6(3);3;R64;93;12;2;73;37;31;20;10;4;4;9;3;63;44;28;11;10;3;5;;;;;;;;;;;;;;;;;;;;
2014-573;Valencia;Hard;32;A;20141020;27;104871;;;Jeremy Chardy;R;188;FRA;27.6851471595;34;1115;105807;;WC;Pablo Carreno Busta;R;;ESP;23.2744695414;63;771;6-1 6-2;3;QF;51;7;1;48;27;25;11;8;3;3;1;1;35;20;13;4;7;1;5;;;;;;;;;;;;;;;;;;;;
2015-D056;Davis Cup G2 R1: LUX vs MAD;Hard;4;D;20150306;3;104180;;;Gilles Muller;L;193;LUX;31.8138261465;34;1146;105182;;;Antso Rakotondramanga;U;;MAD;26.6228610541;1581;2;7-6(4) 6-2 6-2;5;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015-438;Moscow;Hard;28;A;20151019;18;104259;4;;Philipp Kohlschreiber;R;178;GER;32.0082135524;34;1165;106234;;Q;Aslan Karatsev;U;;RUS;22.12183436;207;240;7-6(3) 2-6 6-4;3;R16;;6;2;97;53;36;20;15;11;17;2;5;93;59;36;18;15;5;10;;;;;;;;;;;;;;;;;;;;
2015-D079;Davis Cup WG PO: DOM vs GER;Hard;4;D;20150918;2;104259;;;Philipp Kohlschreiber;R;178;GER;31.9123887748;34;1140;105497;;;Jose Hernandez;U;;DOM;25.5058179329;200;247;6-1 6-3 6-1;5;RR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
